"No.","Time","Source","Destination","Protocol","Length","Info"
"163","2020-08-10 01:39:19.255713","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=134164 Ack=33304 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"164","2020-08-10 01:39:19.255748","192.168.38.104","192.168.38.103","HTTP","7607","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"165","2020-08-10 01:39:19.258342","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=33304 Ack=142053 Win=8212 Len=0"
"166","2020-08-10 01:39:19.261857","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=33304 Ack=142053 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"167","2020-08-10 01:39:19.261857","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"168","2020-08-10 01:39:19.261885","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=142053 Ack=35263 Win=8212 Len=0"
"169","2020-08-10 01:39:19.263705","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=142053 Ack=35263 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"170","2020-08-10 01:39:19.263742","192.168.38.104","192.168.38.103","HTTP","7607","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"171","2020-08-10 01:39:19.266653","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=35263 Ack=149942 Win=8212 Len=0"
"172","2020-08-10 01:39:19.268901","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=35263 Ack=149942 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"173","2020-08-10 01:39:19.268901","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"174","2020-08-10 01:39:19.268935","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=149942 Ack=37222 Win=8212 Len=0"
"175","2020-08-10 01:39:19.274699","192.168.38.104","216.58.194.196","TCP","66","63638  >  443 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"176","2020-08-10 01:39:19.275873","216.58.194.196","192.168.38.104","TCP","66","443  >  63638 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 WS=256"
"177","2020-08-10 01:39:19.275914","192.168.38.104","216.58.194.196","TCP","54","63638  >  443 [ACK] Seq=1 Ack=1 Win=262912 Len=0"
"178","2020-08-10 01:39:19.276205","192.168.38.104","216.58.194.196","TLSv1.3","634","Client Hello"
"179","2020-08-10 01:39:19.277431","216.58.194.196","192.168.38.104","TCP","54","443  >  63638 [ACK] Seq=1 Ack=581 Win=66816 Len=0"
"180","2020-08-10 01:39:19.277735","216.58.194.196","192.168.38.104","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"181","2020-08-10 01:39:19.279180","192.168.38.104","216.58.194.196","TLSv1.3","118","Change Cipher Spec, Application Data"
"182","2020-08-10 01:39:19.279417","192.168.38.104","216.58.194.196","TLSv1.3","146","Application Data"
"183","2020-08-10 01:39:19.279564","192.168.38.104","216.58.194.196","TLSv1.3","373","Application Data"
"184","2020-08-10 01:39:19.279946","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=149942 Ack=37222 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"185","2020-08-10 01:39:19.279987","192.168.38.104","192.168.38.103","HTTP","7615","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"186","2020-08-10 01:39:19.280216","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=37222 Ack=157839 Win=8212 Len=0"
"187","2020-08-10 01:39:19.280585","216.58.194.196","192.168.38.104","TCP","54","443  >  63638 [ACK] Seq=213 Ack=737 Win=66816 Len=0"
"188","2020-08-10 01:39:19.280617","216.58.194.196","192.168.38.104","TLSv1.3","634","Application Data, Application Data"
"189","2020-08-10 01:39:19.280650","216.58.194.196","192.168.38.104","TLSv1.3","85","Application Data"
"190","2020-08-10 01:39:19.280663","192.168.38.104","216.58.194.196","TCP","54","63638  >  443 [ACK] Seq=1056 Ack=824 Win=262144 Len=0"
"191","2020-08-10 01:39:19.280776","192.168.38.104","216.58.194.196","TLSv1.3","85","Application Data"
"192","2020-08-10 01:39:19.281071","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=37222 Ack=157839 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"193","2020-08-10 01:39:19.281071","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"194","2020-08-10 01:39:19.281098","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=157839 Ack=39181 Win=8212 Len=0"
"195","2020-08-10 01:39:19.281887","216.58.194.196","192.168.38.104","TCP","54","443  >  63638 [ACK] Seq=824 Ack=1087 Win=68096 Len=0"
"196","2020-08-10 01:39:19.288718","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=157839 Ack=39181 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"197","2020-08-10 01:39:19.288758","192.168.38.104","192.168.38.103","HTTP","7615","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"198","2020-08-10 01:39:19.289037","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=39181 Ack=165736 Win=8212 Len=0"
"199","2020-08-10 01:39:19.289901","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=39181 Ack=165736 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"200","2020-08-10 01:39:19.289901","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"201","2020-08-10 01:39:19.289933","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=165736 Ack=41140 Win=8212 Len=0"
"202","2020-08-10 01:39:19.291167","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=165736 Ack=41140 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"203","2020-08-10 01:39:19.291208","192.168.38.104","192.168.38.103","HTTP","7607","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"204","2020-08-10 01:39:19.294217","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=41140 Ack=173625 Win=8212 Len=0"
"205","2020-08-10 01:39:19.296659","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=41140 Ack=173625 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"206","2020-08-10 01:39:19.296659","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"207","2020-08-10 01:39:19.296693","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=173625 Ack=43099 Win=8212 Len=0"
"208","2020-08-10 01:39:19.299746","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=173625 Ack=43099 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"209","2020-08-10 01:39:19.299786","192.168.38.104","192.168.38.103","HTTP","7611","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"210","2020-08-10 01:39:19.299990","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=43099 Ack=181518 Win=8212 Len=0"
"211","2020-08-10 01:39:19.300668","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=43099 Ack=181518 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"212","2020-08-10 01:39:19.300668","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"213","2020-08-10 01:39:19.300696","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=181518 Ack=45058 Win=8212 Len=0"
"214","2020-08-10 01:39:19.301952","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=181518 Ack=45058 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"215","2020-08-10 01:39:19.301990","192.168.38.104","192.168.38.103","HTTP","7619","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"216","2020-08-10 01:39:19.302577","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=45058 Ack=189419 Win=8212 Len=0"
"217","2020-08-10 01:39:19.308635","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=45058 Ack=189419 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"218","2020-08-10 01:39:19.308635","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"219","2020-08-10 01:39:19.308661","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=189419 Ack=47017 Win=8212 Len=0"
"220","2020-08-10 01:39:19.310079","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=189419 Ack=47017 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"221","2020-08-10 01:39:19.310112","192.168.38.104","192.168.38.103","HTTP","7619","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"222","2020-08-10 01:39:19.312103","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=47017 Ack=197320 Win=8212 Len=0"
"223","2020-08-10 01:39:19.313176","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=47017 Ack=197320 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"224","2020-08-10 01:39:19.313176","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"225","2020-08-10 01:39:19.313204","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=197320 Ack=48976 Win=8212 Len=0"
"226","2020-08-10 01:39:19.319295","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=197320 Ack=48976 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"227","2020-08-10 01:39:19.319336","192.168.38.104","192.168.38.103","HTTP","7615","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"228","2020-08-10 01:39:19.319547","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=48976 Ack=205217 Win=8212 Len=0"
"229","2020-08-10 01:39:19.320547","216.58.194.196","192.168.38.104","TLSv1.3","421","Application Data"
"230","2020-08-10 01:39:19.320596","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=48976 Ack=205217 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"231","2020-08-10 01:39:19.320596","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"232","2020-08-10 01:39:19.320596","216.58.194.196","192.168.38.104","TLSv1.3","179","Application Data"
"233","2020-08-10 01:39:19.320624","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=205217 Ack=50935 Win=8212 Len=0"
"234","2020-08-10 01:39:19.320639","192.168.38.104","216.58.194.196","TCP","54","63638  >  443 [ACK] Seq=1087 Ack=1316 Win=261632 Len=0"
"235","2020-08-10 01:39:19.321001","216.58.194.196","192.168.38.104","TLSv1.3","86","Application Data"
"236","2020-08-10 01:39:19.321038","216.58.194.196","192.168.38.104","TLSv1.3","85","Application Data"
"237","2020-08-10 01:39:19.321050","192.168.38.104","216.58.194.196","TCP","54","63638  >  443 [ACK] Seq=1087 Ack=1379 Win=261632 Len=0"
"238","2020-08-10 01:39:19.321167","216.58.194.196","192.168.38.104","TLSv1.3","93","Application Data"
"239","2020-08-10 01:39:19.321418","192.168.38.104","216.58.194.196","TLSv1.3","93","Application Data"
"240","2020-08-10 01:39:19.327653","216.58.194.196","192.168.38.104","TCP","54","443  >  63638 [ACK] Seq=1418 Ack=1126 Win=68096 Len=0"
"241","2020-08-10 01:39:19.338362","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=205217 Ack=50935 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"242","2020-08-10 01:39:19.338410","192.168.38.104","192.168.38.103","HTTP","7635","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"243","2020-08-10 01:39:19.341430","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=50935 Ack=213134 Win=8212 Len=0"
"244","2020-08-10 01:39:19.345660","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=50935 Ack=213134 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"245","2020-08-10 01:39:19.345660","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"246","2020-08-10 01:39:19.345697","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=213134 Ack=52894 Win=8212 Len=0"
"247","2020-08-10 01:39:19.365684","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=213134 Ack=52894 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"248","2020-08-10 01:39:19.365729","192.168.38.104","192.168.38.103","HTTP","7623","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"249","2020-08-10 01:39:19.365999","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=52894 Ack=221039 Win=8212 Len=0"
"250","2020-08-10 01:39:19.368730","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=52894 Ack=221039 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"251","2020-08-10 01:39:19.368730","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"252","2020-08-10 01:39:19.368758","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=221039 Ack=54853 Win=8212 Len=0"
"253","2020-08-10 01:39:19.380823","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=221039 Ack=54853 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"254","2020-08-10 01:39:19.380872","192.168.38.104","192.168.38.103","HTTP","7623","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"255","2020-08-10 01:39:19.381164","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=54853 Ack=228944 Win=8212 Len=0"
"256","2020-08-10 01:39:19.381880","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=54853 Ack=228944 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"257","2020-08-10 01:39:19.381880","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"258","2020-08-10 01:39:19.381911","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=228944 Ack=56812 Win=8212 Len=0"
"259","2020-08-10 01:39:19.394778","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=228944 Ack=56812 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"260","2020-08-10 01:39:19.394826","192.168.38.104","192.168.38.103","HTTP","7623","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"261","2020-08-10 01:39:19.395048","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=56812 Ack=236849 Win=8212 Len=0"
"262","2020-08-10 01:39:19.395890","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=56812 Ack=236849 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"263","2020-08-10 01:39:19.395890","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"264","2020-08-10 01:39:19.395922","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=236849 Ack=58771 Win=8212 Len=0"
"265","2020-08-10 01:39:19.413424","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=236849 Ack=58771 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"266","2020-08-10 01:39:19.413473","192.168.38.104","192.168.38.103","HTTP","7623","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"267","2020-08-10 01:39:19.413737","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=58771 Ack=244754 Win=8212 Len=0"
"268","2020-08-10 01:39:19.414481","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=58771 Ack=244754 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"269","2020-08-10 01:39:19.414481","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"270","2020-08-10 01:39:19.414512","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=244754 Ack=60730 Win=8212 Len=0"
"271","2020-08-10 01:39:19.425372","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=244754 Ack=60730 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"272","2020-08-10 01:39:19.425419","192.168.38.104","192.168.38.103","HTTP","7615","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"273","2020-08-10 01:39:19.425610","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=60730 Ack=252651 Win=8212 Len=0"
"274","2020-08-10 01:39:19.426514","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=60730 Ack=252651 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"275","2020-08-10 01:39:19.426514","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"276","2020-08-10 01:39:19.426546","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=252651 Ack=62689 Win=8212 Len=0"
"277","2020-08-10 01:39:19.443257","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=252651 Ack=62689 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"278","2020-08-10 01:39:19.443306","192.168.38.104","192.168.38.103","HTTP","7615","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"279","2020-08-10 01:39:19.443522","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=62689 Ack=260548 Win=8212 Len=0"
"280","2020-08-10 01:39:19.446938","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=62689 Ack=260548 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"281","2020-08-10 01:39:19.446938","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"282","2020-08-10 01:39:19.446971","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=260548 Ack=64648 Win=8212 Len=0"
"283","2020-08-10 01:39:19.456991","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=260548 Ack=64648 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"284","2020-08-10 01:39:19.457036","192.168.38.104","192.168.38.103","HTTP","7615","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"285","2020-08-10 01:39:19.457244","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=64648 Ack=268445 Win=8212 Len=0"
"286","2020-08-10 01:39:19.458082","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=64648 Ack=268445 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"287","2020-08-10 01:39:19.458082","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"288","2020-08-10 01:39:19.458160","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=268445 Ack=66607 Win=8212 Len=0"
"289","2020-08-10 01:39:19.462829","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=268445 Ack=66607 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"290","2020-08-10 01:39:19.462876","192.168.38.104","192.168.38.103","HTTP","7623","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
"291","2020-08-10 01:39:19.463101","192.168.38.103","192.168.38.104","TCP","54","5985  >  63580 [ACK] Seq=66607 Ack=276350 Win=8212 Len=0"
"292","2020-08-10 01:39:19.464175","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63580 [ACK] Seq=66607 Ack=276350 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"293","2020-08-10 01:39:19.464175","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"294","2020-08-10 01:39:19.464215","192.168.38.104","192.168.38.103","TCP","54","63580  >  5985 [ACK] Seq=276350 Ack=68566 Win=8212 Len=0"
"295","2020-08-10 01:39:19.468075","192.168.38.104","192.168.38.103","TCP","390","63580  >  5985 [PSH, ACK] Seq=276350 Ack=68566 Win=8212 Len=336 [TCP segment of a reassembled PDU]"
"296","2020-08-10 01:39:19.468168","192.168.38.104","192.168.38.103","HTTP","7611","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/36 HTTP/1.1 "
